disruption_id,disruption_type,industry,supplier_tier,supplier_region,supplier_size,has_backup_supplier,disruption_severity,production_impact_pct,revenue_loss_usd,response_type,response_time_days,partial_recovery_days,full_recovery_days,permanent_supplier_change
DIS-094115,natural disaster,consumer goods,1,europe,large,True,1,5.5,68694.34,alternative supplier,2,5,23,True
DIS-094116,natural disaster,pharmaceuticals,3,south america,medium,True,4,43.5,1260278.77,alternative supplier,1,10,40,False
DIS-094117,labor strike,automotive,3,asia-pacific,small,True,1,1.0,78274.63,alternative supplier,2,3,18,False
DIS-094118,factory incident,consumer goods,2,north america,small,True,2,40.8,270575.46,alternative supplier,3,11,26,False
DIS-094119,natural disaster,pharmaceuticals,1,south america,medium,False,3,34.6,1931497.61,production reroute,3,69,146,False
DIS-094120,labor strike,aerospace,1,north america,small,True,1,20.6,1176643.41,alternative supplier,1,6,23,True
DIS-094121,labor strike,pharmaceuticals,3,asia-pacific,small,False,2,13.2,393566.3,customer delay,1,23,72,False
DIS-094122,port congestion,automotive,1,north america,small,True,1,1.0,15191.28,alternative supplier,1,6,25,False
DIS-094123,port congestion,electronics,1,north america,small,False,1,20.7,123673.57,inventory buffer,5,16,21,True
DIS-094124,labor strike,consumer goods,2,europe,medium,True,3,32.0,803231.79,inventory buffer,2,45,87,True
DIS-094125,geopolitical,automotive,3,europe,medium,True,1,14.6,447577.63,production reroute,4,19,49,False
DIS-094126,natural disaster,aerospace,4,north america,large,True,3,27.4,7794781.06,inventory buffer,4,34,92,False
DIS-094127,port congestion,electronics,4,asia-pacific,medium,False,1,10.7,275249.98,production reroute,7,9,58,False
DIS-094128,geopolitical,automotive,3,asia-pacific,medium,True,3,30.2,1347266.2,combined strategy,1,38,160,True
DIS-094129,geopolitical,automotive,3,asia-pacific,medium,False,2,19.6,808378.87,production reroute,11,31,101,True
DIS-094130,port congestion,aerospace,3,africa/middle east,large,True,1,6.8,3692888.06,alternative supplier,4,18,23,False
DIS-094131,natural disaster,automotive,1,africa/middle east,large,True,3,54.1,6279371.75,alternative supplier,1,9,128,False
DIS-094132,geopolitical,electronics,1,europe,medium,False,3,56.9,870089.82,customer delay,1,3,55,False
DIS-094133,factory incident,pharmaceuticals,1,asia-pacific,medium,False,3,49.5,1163108.53,inventory buffer,5,12,133,False
DIS-094134,factory incident,automotive,1,asia-pacific,medium,False,3,63.0,3054049.83,production reroute,1,68,113,False
DIS-094135,geopolitical,electronics,2,europe,medium,True,2,37.6,2531708.62,alternative supplier,1,59,65,False
DIS-094136,natural disaster,electronics,3,europe,large,True,3,45.8,3532365.97,inventory buffer,10,59,102,True
DIS-094137,labor strike,pharmaceuticals,1,europe,large,False,2,44.1,19119351.42,combined strategy,7,3,31,False
DIS-094138,factory incident,consumer goods,1,asia-pacific,medium,True,2,14.0,116364.41,alternative supplier,1,19,34,False
DIS-094139,geopolitical,consumer goods,1,south america,medium,True,4,68.9,567825.25,alternative supplier,3,45,103,True
DIS-094140,geopolitical,consumer goods,4,asia-pacific,medium,True,2,16.0,111778.04,alternative supplier,3,3,35,False
DIS-094141,labor strike,aerospace,4,asia-pacific,small,True,1,15.3,634529.82,customer delay,1,14,41,False
DIS-094142,natural disaster,pharmaceuticals,1,africa/middle east,small,True,3,40.0,109407.61,alternative supplier,8,26,69,False
DIS-094143,natural disaster,consumer goods,2,north america,small,False,3,21.8,138877.61,inventory buffer,2,43,286,True
DIS-094144,geopolitical,automotive,1,asia-pacific,small,True,2,27.2,546415.31,alternative supplier,2,15,60,False
DIS-094145,labor strike,pharmaceuticals,2,north america,small,True,2,30.8,484483.55,customer delay,1,19,74,False
DIS-094146,port congestion,electronics,3,asia-pacific,large,False,2,20.3,8051447.98,customer delay,2,25,63,False
DIS-094147,geopolitical,automotive,3,north america,small,True,3,37.2,342744.08,inventory buffer,5,11,53,False
DIS-094148,port congestion,electronics,1,asia-pacific,medium,True,3,40.6,755400.05,customer delay,8,45,90,False
DIS-094149,factory incident,pharmaceuticals,1,north america,large,False,4,47.3,13567190.83,combined strategy,1,36,171,True
DIS-094150,port congestion,pharmaceuticals,3,north america,large,False,1,6.2,6210284.14,customer delay,1,8,13,False
DIS-094151,labor strike,electronics,3,asia-pacific,small,False,3,21.1,548186.81,customer delay,2,25,95,True
DIS-094152,labor strike,automotive,2,asia-pacific,medium,True,4,55.2,1648076.27,alternative supplier,1,75,140,False
DIS-094153,factory incident,automotive,3,north america,medium,True,3,20.2,202465.16,alternative supplier,3,32,39,False
DIS-094154,natural disaster,automotive,1,africa/middle east,small,False,3,39.8,118312.15,inventory buffer,11,38,103,False
DIS-094155,geopolitical,consumer goods,4,north america,small,True,4,47.3,842702.43,combined strategy,1,46,131,False
DIS-094156,factory incident,automotive,1,europe,small,True,3,44.7,1053542.53,alternative supplier,2,19,89,False
DIS-094157,natural disaster,consumer goods,2,north america,small,True,3,40.0,878729.27,alternative supplier,1,35,55,False
DIS-094158,natural disaster,pharmaceuticals,1,asia-pacific,medium,True,5,84.6,4026953.08,combined strategy,25,51,80,True
DIS-094159,port congestion,pharmaceuticals,4,asia-pacific,large,True,2,17.9,11670230.5,alternative supplier,1,48,81,False
DIS-094160,port congestion,electronics,1,south america,medium,True,3,47.1,509996.01,alternative supplier,1,15,30,False
DIS-094161,natural disaster,consumer goods,3,africa/middle east,medium,True,2,6.5,257881.99,alternative supplier,1,8,41,False
DIS-094162,cyber attack,consumer goods,1,asia-pacific,medium,True,4,56.3,2122634.63,production reroute,1,9,91,True
DIS-094163,cyber attack,automotive,1,asia-pacific,small,False,5,69.6,1167672.01,combined strategy,4,111,227,False
DIS-094164,factory incident,automotive,3,europe,large,True,3,39.0,1688314.11,alternative supplier,5,27,74,False
DIS-094165,labor strike,aerospace,4,north america,medium,False,3,15.2,894003.17,alternative supplier,3,33,82,True
DIS-094166,port congestion,consumer goods,2,north america,medium,True,2,7.3,144261.85,alternative supplier,1,19,96,False
DIS-094167,port congestion,automotive,2,asia-pacific,small,True,1,5.5,59836.63,customer delay,1,34,51,False
DIS-094168,factory incident,electronics,2,africa/middle east,medium,False,2,22.6,457160.14,alternative supplier,40,8,22,False
DIS-094169,geopolitical,consumer goods,1,asia-pacific,small,True,3,23.3,50435.3,alternative supplier,20,8,76,False
DIS-094170,port congestion,automotive,2,north america,medium,False,1,11.7,1408092.72,customer delay,11,21,37,False
DIS-094171,factory incident,pharmaceuticals,1,asia-pacific,medium,False,2,26.2,3250739.69,customer delay,18,49,135,False
DIS-094172,port congestion,automotive,1,europe,large,True,1,2.1,348016.99,alternative supplier,8,10,16,False
DIS-094173,natural disaster,consumer goods,3,north america,medium,False,4,40.7,1039010.02,production reroute,2,37,83,False
DIS-094174,port congestion,consumer goods,4,south america,small,True,1,25.3,59414.71,production reroute,1,8,16,False
DIS-094175,port congestion,automotive,2,north america,small,True,4,58.3,185274.58,alternative supplier,7,16,74,True
DIS-094176,cyber attack,consumer goods,4,europe,medium,True,3,31.6,1558856.76,customer delay,4,29,44,False
DIS-094177,labor strike,electronics,1,south america,large,False,1,22.0,883944.79,alternative supplier,2,5,10,False
DIS-094178,labor strike,pharmaceuticals,4,asia-pacific,medium,True,3,31.0,8792743.86,alternative supplier,2,22,97,False
DIS-094179,geopolitical,consumer goods,1,north america,medium,True,3,55.6,102759.11,alternative supplier,3,8,38,False
DIS-094180,geopolitical,automotive,3,europe,large,True,2,15.7,1800424.94,inventory buffer,1,18,25,True
DIS-094181,geopolitical,automotive,3,europe,large,True,3,16.4,1613349.0,alternative supplier,3,91,133,False
DIS-094182,port congestion,electronics,3,asia-pacific,small,False,1,23.4,613877.15,production reroute,1,32,57,False
DIS-094183,labor strike,electronics,3,asia-pacific,large,True,1,1.0,544378.39,combined strategy,1,9,38,False
DIS-094184,factory incident,electronics,1,asia-pacific,medium,True,3,38.7,654327.87,production reroute,8,4,57,False
DIS-094185,cyber attack,electronics,4,north america,medium,True,4,52.0,1249642.41,alternative supplier,1,49,143,False
DIS-094186,natural disaster,electronics,4,north america,small,False,4,29.7,673824.49,combined strategy,7,48,76,True
DIS-094187,labor strike,electronics,1,europe,medium,False,1,24.1,1822159.73,production reroute,2,4,17,True
DIS-094188,port congestion,pharmaceuticals,4,asia-pacific,small,True,2,23.0,572806.97,customer delay,1,66,85,False
DIS-094189,natural disaster,automotive,3,south america,large,False,3,22.6,1954816.42,alternative supplier,13,58,137,True
DIS-094190,natural disaster,automotive,2,asia-pacific,medium,True,2,23.9,406021.04,alternative supplier,1,46,53,False
DIS-094191,natural disaster,consumer goods,1,north america,medium,True,1,23.7,303435.76,alternative supplier,3,7,14,False
DIS-094192,cyber attack,electronics,1,asia-pacific,small,False,3,47.3,961023.43,customer delay,7,12,37,False
DIS-094193,port congestion,consumer goods,3,asia-pacific,large,True,2,36.5,4011108.58,production reroute,4,13,76,False
DIS-094194,natural disaster,pharmaceuticals,1,north america,medium,True,3,55.3,4825150.43,alternative supplier,11,6,72,False
DIS-094195,port congestion,consumer goods,1,south america,small,False,1,16.1,44099.92,inventory buffer,5,9,35,True
DIS-094196,geopolitical,pharmaceuticals,4,asia-pacific,large,True,3,30.0,9992299.65,alternative supplier,19,11,32,True
DIS-094197,natural disaster,automotive,1,north america,small,True,3,40.4,2297278.65,alternative supplier,2,12,17,False
DIS-094198,cyber attack,pharmaceuticals,2,asia-pacific,medium,True,3,38.4,1666288.11,alternative supplier,1,15,122,False
DIS-094199,geopolitical,consumer goods,1,north america,medium,True,5,71.6,1200349.24,alternative supplier,1,78,150,True
DIS-094200,port congestion,electronics,2,asia-pacific,medium,False,1,8.2,1214333.7,production reroute,5,3,41,False
DIS-094201,cyber attack,consumer goods,2,asia-pacific,small,False,4,56.9,573493.94,combined strategy,9,47,130,False
DIS-094202,labor strike,automotive,1,europe,small,True,2,22.9,164925.54,alternative supplier,5,8,59,True
DIS-094203,cyber attack,automotive,3,north america,medium,True,3,54.1,1494461.1,production reroute,1,35,101,False
DIS-094204,natural disaster,automotive,3,asia-pacific,medium,True,2,27.3,1587950.9,alternative supplier,7,21,40,False
DIS-094205,cyber attack,aerospace,1,asia-pacific,medium,True,3,53.7,4445592.83,alternative supplier,4,25,106,False
DIS-094206,natural disaster,electronics,1,europe,small,True,2,38.6,1105559.36,alternative supplier,3,25,39,False
DIS-094207,labor strike,automotive,3,north america,large,False,2,40.2,13410489.23,inventory buffer,1,12,62,False
DIS-094208,cyber attack,electronics,1,south america,small,True,2,28.3,184474.54,alternative supplier,1,16,68,False
DIS-094209,labor strike,electronics,2,asia-pacific,small,True,2,38.4,177291.89,inventory buffer,1,10,26,False
DIS-094210,labor strike,consumer goods,2,asia-pacific,large,True,2,23.1,619319.34,alternative supplier,4,31,99,True
DIS-094211,geopolitical,electronics,3,asia-pacific,medium,False,4,50.6,7884246.62,combined strategy,17,9,56,True
DIS-094212,cyber attack,aerospace,3,asia-pacific,large,False,4,44.4,28080018.0,production reroute,7,23,211,True
DIS-094213,geopolitical,pharmaceuticals,2,europe,large,False,4,68.6,32826547.9,combined strategy,2,67,187,False
DIS-094214,cyber attack,aerospace,1,asia-pacific,medium,True,4,56.8,6448776.11,combined strategy,1,26,76,False
DIS-094215,cyber attack,pharmaceuticals,1,europe,medium,True,4,49.3,2386445.42,alternative supplier,6,40,105,True
DIS-094216,geopolitical,aerospace,2,asia-pacific,medium,False,2,10.6,1047910.02,inventory buffer,6,18,76,True
DIS-094217,port congestion,automotive,1,north america,medium,False,3,30.8,716218.96,production reroute,1,29,58,False
DIS-094218,natural disaster,automotive,3,asia-pacific,large,False,4,49.7,5518788.81,combined strategy,5,24,66,True
DIS-094219,port congestion,electronics,1,europe,medium,True,1,8.8,605268.69,alternative supplier,1,3,24,True
DIS-094220,labor strike,electronics,2,asia-pacific,large,True,1,13.4,1615177.18,alternative supplier,1,14,28,False
DIS-094221,natural disaster,consumer goods,4,north america,small,True,4,50.3,832149.9,alternative supplier,24,46,59,False
DIS-094222,cyber attack,consumer goods,4,asia-pacific,medium,False,2,6.5,233748.57,production reroute,4,24,116,False
DIS-094223,port congestion,electronics,4,asia-pacific,large,True,1,3.6,209683.79,alternative supplier,1,14,28,True
DIS-094224,geopolitical,consumer goods,4,africa/middle east,medium,True,1,1.0,10000.0,alternative supplier,6,3,21,False
DIS-094225,labor strike,automotive,2,asia-pacific,small,True,1,13.5,234869.04,alternative supplier,6,31,48,False
DIS-094226,geopolitical,pharmaceuticals,1,north america,medium,False,3,27.3,764680.07,alternative supplier,1,60,179,False
DIS-094227,port congestion,automotive,4,asia-pacific,small,True,1,9.4,119592.62,alternative supplier,3,13,36,False
DIS-094228,port congestion,aerospace,1,africa/middle east,medium,True,2,9.4,1244065.97,alternative supplier,6,34,39,False
DIS-094229,geopolitical,consumer goods,2,asia-pacific,small,True,3,49.1,197783.13,alternative supplier,1,25,85,False
DIS-094230,geopolitical,pharmaceuticals,3,north america,large,False,5,80.8,32899867.27,production reroute,6,117,155,False
DIS-094231,port congestion,aerospace,1,north america,small,True,3,51.9,2452035.86,inventory buffer,1,49,82,False
DIS-094232,port congestion,automotive,3,asia-pacific,small,False,1,17.8,77235.29,customer delay,1,15,36,False
DIS-094233,geopolitical,pharmaceuticals,1,asia-pacific,medium,True,2,31.5,5562423.78,alternative supplier,1,17,42,False
DIS-094234,labor strike,automotive,1,north america,medium,True,1,1.0,72668.75,inventory buffer,2,33,60,False
DIS-094235,labor strike,electronics,3,europe,medium,True,4,51.8,835926.06,alternative supplier,1,44,200,True
DIS-094236,natural disaster,electronics,1,south america,medium,False,3,45.6,1773980.95,alternative supplier,1,37,75,False
DIS-094237,port congestion,pharmaceuticals,2,asia-pacific,medium,True,3,50.5,1186277.13,alternative supplier,2,49,78,True
DIS-094238,geopolitical,electronics,1,europe,large,True,2,36.1,1844410.67,alternative supplier,1,16,57,False
DIS-094239,labor strike,automotive,1,europe,small,True,3,45.5,1101431.69,alternative supplier,1,7,47,False
DIS-094240,natural disaster,automotive,2,asia-pacific,medium,False,2,15.0,492155.51,production reroute,6,18,68,False
DIS-094241,port congestion,pharmaceuticals,1,north america,medium,False,2,34.6,1882605.01,production reroute,4,30,70,True
DIS-094242,port congestion,electronics,2,north america,medium,True,4,46.5,165865.99,customer delay,1,21,34,True
DIS-094243,labor strike,aerospace,2,asia-pacific,medium,False,3,15.0,1837632.36,production reroute,4,70,173,False
DIS-094244,labor strike,automotive,3,europe,small,False,2,11.4,198779.75,inventory buffer,7,43,125,False
DIS-094245,port congestion,aerospace,3,asia-pacific,medium,True,1,21.3,3237874.1,alternative supplier,10,3,12,False
DIS-094246,geopolitical,automotive,2,asia-pacific,small,False,2,11.8,152972.98,combined strategy,7,17,40,False
DIS-094247,natural disaster,automotive,1,asia-pacific,medium,False,4,84.0,4222065.15,combined strategy,7,77,148,False
DIS-094248,cyber attack,electronics,3,africa/middle east,medium,False,3,17.8,920792.1,production reroute,11,48,105,False
DIS-094249,port congestion,electronics,2,europe,large,False,1,14.3,1901842.49,inventory buffer,1,32,44,False
DIS-094250,labor strike,electronics,2,north america,large,True,2,37.3,8703811.63,alternative supplier,1,32,61,False
DIS-094251,geopolitical,automotive,1,asia-pacific,small,True,4,74.5,766565.53,combined strategy,1,71,93,True
DIS-094252,port congestion,consumer goods,3,asia-pacific,medium,False,2,5.3,34448.19,inventory buffer,1,7,30,False
DIS-094253,geopolitical,electronics,1,south america,small,False,3,38.4,627767.54,customer delay,1,35,66,False
