disruption_id,disruption_type,industry,supplier_tier,supplier_region,supplier_size,has_backup_supplier,disruption_severity,production_impact_pct,revenue_loss_usd,response_type,response_time_days,partial_recovery_days,full_recovery_days,permanent_supplier_change,risk_score,severity_label
DIS-095304,Labor Strike,Pharmaceuticals,3,Asia-Pacific,Small,True,1,43.9,559703.07,Alternative Supplier,1,5,35,False,1,Low
DIS-095305,Geopolitical,Aerospace,2,North America,Large,False,4,60.4,30769309.17,Combined Strategy,1,39,68,False,4,Critical
DIS-095306,Geopolitical,Electronics,2,North America,Medium,False,3,46.1,2795655.0,Customer Delay,1,88,203,True,3,High
DIS-095307,Cyber Attack,Pharmaceuticals,1,South America,Medium,True,4,74.2,1408821.58,Alternative Supplier,5,38,115,False,4,Critical
DIS-095308,Labor Strike,Consumer Goods,3,North America,Medium,False,2,49.4,582327.91,Alternative Supplier,8,10,60,False,2,Medium
DIS-095309,Factory Incident,Electronics,1,North America,Medium,True,1,13.8,241945.63,Alternative Supplier,1,13,30,False,1,Low
DIS-095310,Port Congestion,Electronics,1,Europe,Medium,False,1,19.2,562095.18,Production Reroute,7,8,14,True,1,Low
DIS-095311,Natural Disaster,Aerospace,1,Asia-Pacific,Medium,True,4,59.9,8768195.57,Alternative Supplier,1,47,122,True,4,Critical
DIS-095312,Port Congestion,Automotive,3,Asia-Pacific,Small,True,2,21.8,519423.82,Alternative Supplier,1,38,53,False,2,Medium
DIS-095313,Natural Disaster,Electronics,4,Asia-Pacific,Small,True,4,42.7,179781.29,Alternative Supplier,2,9,116,False,4,Critical
DIS-095314,Geopolitical,Electronics,4,Asia-Pacific,Medium,True,2,3.0,111252.38,Alternative Supplier,1,17,51,False,2,Medium
DIS-095315,Port Congestion,Electronics,3,Europe,Medium,False,2,20.3,645269.91,Customer Delay,3,37,91,True,2,Medium
DIS-095316,Geopolitical,Pharmaceuticals,1,Asia-Pacific,Small,True,2,39.7,543359.19,Alternative Supplier,5,15,56,False,2,Medium
DIS-095317,Port Congestion,Automotive,2,Asia-Pacific,Large,True,3,43.4,4385094.01,Alternative Supplier,4,30,79,False,3,High
DIS-095318,Labor Strike,Aerospace,4,Europe,Medium,False,3,26.8,15309647.94,Inventory Buffer,2,21,136,True,3,High
DIS-095319,Geopolitical,Electronics,3,Asia-Pacific,Large,True,3,45.3,2917191.78,Production Reroute,11,12,44,False,3,High
DIS-095320,Cyber Attack,Pharmaceuticals,1,Asia-Pacific,Small,False,3,63.3,1790251.92,Combined Strategy,9,15,89,False,3,High
DIS-095321,Port Congestion,Consumer Goods,3,South America,Medium,True,1,3.5,28529.33,Alternative Supplier,1,6,21,False,1,Low
DIS-095322,Factory Incident,Pharmaceuticals,1,Asia-Pacific,Small,False,3,35.1,449808.5,Production Reroute,9,13,48,False,3,High
DIS-095323,Labor Strike,Consumer Goods,2,Africa/Middle East,Large,True,2,12.0,1415692.99,Alternative Supplier,1,4,30,False,2,Medium
DIS-095324,Geopolitical,Electronics,4,North America,Medium,True,3,31.3,2463880.96,Alternative Supplier,1,14,25,True,3,High
DIS-095325,Natural Disaster,Aerospace,2,Europe,Large,False,3,42.2,11560576.83,Inventory Buffer,1,13,66,False,3,High
DIS-095326,Geopolitical,Electronics,2,Europe,Medium,True,3,45.1,1059155.9,Alternative Supplier,1,36,130,False,3,High
DIS-095327,Geopolitical,Consumer Goods,3,Asia-Pacific,Small,True,4,45.8,165806.58,Combined Strategy,5,3,25,False,4,Critical
DIS-095328,Factory Incident,Automotive,3,North America,Large,True,3,28.6,3103886.48,Alternative Supplier,1,29,46,False,3,High
DIS-095329,Labor Strike,Consumer Goods,3,Asia-Pacific,Small,True,1,1.0,10000.0,Inventory Buffer,1,17,23,False,1,Low
DIS-095330,Natural Disaster,Pharmaceuticals,1,Asia-Pacific,Medium,True,5,67.4,5774404.88,Production Reroute,3,35,123,False,5,
DIS-095331,Natural Disaster,Consumer Goods,1,Asia-Pacific,Large,True,3,47.3,1962477.96,Alternative Supplier,1,27,70,False,3,High
DIS-095332,Port Congestion,Pharmaceuticals,1,North America,Medium,False,1,1.0,127073.24,Inventory Buffer,10,5,18,True,1,Low
DIS-095333,Geopolitical,Automotive,3,Asia-Pacific,Medium,True,2,34.2,1187925.34,Alternative Supplier,1,3,28,False,2,Medium
DIS-095334,Factory Incident,Automotive,2,Asia-Pacific,Small,True,3,34.4,332744.73,Alternative Supplier,8,19,45,False,3,High
DIS-095335,Port Congestion,Pharmaceuticals,1,Asia-Pacific,Large,False,4,75.0,1820489.17,Production Reroute,5,88,145,False,4,Critical
DIS-095336,Cyber Attack,Automotive,2,Europe,Medium,True,4,57.3,3374516.21,Production Reroute,1,58,82,False,4,Critical
DIS-095337,Natural Disaster,Aerospace,2,North America,Medium,False,2,12.5,576831.39,Inventory Buffer,14,17,33,False,2,Medium
DIS-095338,Port Congestion,Aerospace,1,Asia-Pacific,Small,False,3,39.7,1567537.09,Production Reroute,2,22,158,False,3,High
DIS-095339,Labor Strike,Aerospace,2,Europe,Small,False,3,16.8,3227079.69,Inventory Buffer,1,57,96,False,3,High
DIS-095340,Natural Disaster,Automotive,3,North America,Large,True,1,13.1,822733.15,Production Reroute,3,25,89,False,1,Low
DIS-095341,Geopolitical,Electronics,3,North America,Small,False,3,37.0,278192.67,Production Reroute,8,20,25,False,3,High
DIS-095342,Port Congestion,Aerospace,1,Asia-Pacific,Medium,True,1,27.8,1058761.66,Alternative Supplier,4,4,9,False,1,Low
DIS-095343,Cyber Attack,Automotive,4,Europe,Medium,False,3,21.8,3531397.57,Production Reroute,8,132,203,True,3,High
DIS-095344,Natural Disaster,Automotive,3,Asia-Pacific,Medium,False,4,39.1,1738777.49,Combined Strategy,22,125,153,True,4,Critical
DIS-095345,Geopolitical,Electronics,4,Asia-Pacific,Medium,True,4,31.9,3004344.47,Alternative Supplier,1,33,65,False,4,Critical
DIS-095346,Factory Incident,Electronics,2,Asia-Pacific,Small,False,2,12.5,143629.96,Production Reroute,1,30,64,False,2,Medium
DIS-095347,Cyber Attack,Automotive,2,South America,Small,False,4,41.7,421181.36,Production Reroute,1,211,280,False,4,Critical
DIS-095348,Port Congestion,Electronics,4,Europe,Large,True,2,26.0,2475903.47,Alternative Supplier,1,29,34,False,2,Medium
DIS-095349,Factory Incident,Automotive,1,North America,Medium,False,1,14.2,1692850.31,Inventory Buffer,1,4,14,False,1,Low
DIS-095350,Geopolitical,Electronics,4,South America,Large,False,3,23.3,1896539.38,Alternative Supplier,2,22,124,False,3,High
DIS-095351,Geopolitical,Automotive,1,South America,Small,True,3,43.8,1373526.79,Inventory Buffer,1,78,158,True,3,High
DIS-095352,Natural Disaster,Electronics,2,Asia-Pacific,Medium,True,3,39.8,1228144.81,Alternative Supplier,3,11,38,False,3,High
DIS-095353,Cyber Attack,Aerospace,3,North America,Medium,False,3,28.7,3882992.3,Alternative Supplier,12,24,46,True,3,High
DIS-095354,Cyber Attack,Pharmaceuticals,3,Asia-Pacific,Medium,True,3,37.2,6484554.71,Alternative Supplier,3,15,88,False,3,High
DIS-095355,Natural Disaster,Electronics,1,Asia-Pacific,Medium,True,1,16.2,460328.72,Alternative Supplier,1,18,30,False,1,Low
DIS-095356,Geopolitical,Consumer Goods,4,Europe,Medium,True,1,2.2,48571.6,Alternative Supplier,1,11,16,False,1,Low
DIS-095357,Natural Disaster,Automotive,3,Asia-Pacific,Large,True,2,5.8,1532477.82,Alternative Supplier,3,3,21,False,2,Medium
DIS-095358,Geopolitical,Automotive,2,South America,Medium,False,3,44.5,1033759.4,Customer Delay,2,37,79,False,3,High
DIS-095359,Cyber Attack,Automotive,1,Africa/Middle East,Large,True,4,79.9,6202963.1,Alternative Supplier,2,47,177,True,4,Critical
DIS-095360,Cyber Attack,Pharmaceuticals,1,Asia-Pacific,Medium,False,4,66.3,10458903.53,Combined Strategy,28,35,118,True,4,Critical
DIS-095361,Port Congestion,Automotive,1,Asia-Pacific,Medium,True,1,29.5,1592369.77,Alternative Supplier,5,3,59,False,1,Low
DIS-095362,Cyber Attack,Automotive,3,Asia-Pacific,Large,True,5,36.9,6898824.39,Combined Strategy,2,22,71,False,5,
DIS-095363,Port Congestion,Aerospace,3,Asia-Pacific,Medium,True,1,42.4,6563742.51,Alternative Supplier,1,22,37,False,1,Low
DIS-095364,Geopolitical,Aerospace,3,Europe,Large,True,3,43.1,9578058.35,Customer Delay,1,74,95,False,3,High
DIS-095365,Port Congestion,Electronics,3,Asia-Pacific,Large,True,2,5.5,123858.34,Alternative Supplier,1,64,115,False,2,Medium
DIS-095366,Labor Strike,Aerospace,1,Asia-Pacific,Medium,False,3,38.7,3421674.73,Inventory Buffer,10,48,65,True,3,High
DIS-095367,Labor Strike,Electronics,2,Africa/Middle East,Medium,False,2,20.2,247876.12,Customer Delay,13,54,133,False,2,Medium
DIS-095368,Port Congestion,Pharmaceuticals,3,Asia-Pacific,Large,True,2,35.8,18766366.36,Customer Delay,1,3,21,False,2,Medium
DIS-095369,Labor Strike,Automotive,2,North America,Small,False,1,9.3,136426.55,Inventory Buffer,8,13,19,False,1,Low
DIS-095370,Geopolitical,Pharmaceuticals,2,South America,Small,True,5,78.7,610990.36,Alternative Supplier,5,90,102,False,5,
DIS-095371,Cyber Attack,Consumer Goods,3,Asia-Pacific,Large,True,3,23.8,1370406.12,Alternative Supplier,1,29,57,True,3,High
DIS-095372,Natural Disaster,Pharmaceuticals,2,Europe,Medium,False,4,50.6,1458701.62,Combined Strategy,6,13,59,False,4,Critical
DIS-095373,Port Congestion,Consumer Goods,1,Asia-Pacific,Large,True,1,17.1,2608437.17,Inventory Buffer,1,3,15,False,1,Low
DIS-095374,Port Congestion,Pharmaceuticals,1,North America,Medium,True,1,4.0,241771.76,Alternative Supplier,1,9,47,False,1,Low
DIS-095375,Natural Disaster,Consumer Goods,2,North America,Medium,False,2,23.0,197864.33,Customer Delay,17,34,99,False,2,Medium
DIS-095376,Geopolitical,Consumer Goods,1,Asia-Pacific,Large,True,3,49.4,4980097.34,Alternative Supplier,1,24,122,False,3,High
DIS-095377,Geopolitical,Consumer Goods,2,Asia-Pacific,Medium,True,2,28.8,796962.78,Alternative Supplier,1,41,54,False,2,Medium
DIS-095378,Cyber Attack,Consumer Goods,2,North America,Small,False,5,69.9,294955.18,Combined Strategy,1,25,115,False,5,
DIS-095379,Port Congestion,Consumer Goods,1,Asia-Pacific,Large,True,1,34.9,1649138.79,Alternative Supplier,1,6,35,False,1,Low
DIS-095380,Geopolitical,Consumer Goods,3,Europe,Large,True,1,7.3,661746.86,Alternative Supplier,1,3,9,False,1,Low
DIS-095381,Cyber Attack,Pharmaceuticals,2,Europe,Small,False,2,28.5,1108632.74,Customer Delay,1,40,75,False,2,Medium
DIS-095382,Geopolitical,Electronics,2,Africa/Middle East,Medium,False,3,49.1,3911325.02,Inventory Buffer,2,3,24,False,3,High
DIS-095383,Port Congestion,Automotive,1,Asia-Pacific,Small,True,3,43.3,427052.1,Customer Delay,2,119,191,False,3,High
DIS-095384,Labor Strike,Consumer Goods,3,Asia-Pacific,Medium,False,2,19.8,214483.31,Inventory Buffer,2,33,76,False,2,Medium
DIS-095385,Natural Disaster,Aerospace,1,Asia-Pacific,Large,True,2,26.2,9083395.79,Alternative Supplier,1,19,66,True,2,Medium
DIS-095386,Port Congestion,Consumer Goods,2,South America,Small,False,2,16.9,38211.17,Inventory Buffer,2,7,79,False,2,Medium
DIS-095387,Geopolitical,Consumer Goods,2,Africa/Middle East,Medium,True,2,23.3,510654.12,Combined Strategy,1,19,65,False,2,Medium
DIS-095388,Factory Incident,Electronics,1,South America,Medium,True,1,8.4,79751.52,Inventory Buffer,1,15,45,False,1,Low
DIS-095389,Geopolitical,Electronics,4,Asia-Pacific,Medium,False,4,21.9,3042877.51,Combined Strategy,9,31,216,False,4,Critical
DIS-095390,Port Congestion,Consumer Goods,2,North America,Large,True,3,18.2,355628.9,Alternative Supplier,2,30,93,False,3,High
DIS-095391,Geopolitical,Electronics,3,Africa/Middle East,Small,False,3,51.4,182739.81,Inventory Buffer,1,38,63,False,3,High
DIS-095392,Geopolitical,Consumer Goods,2,Asia-Pacific,Medium,False,2,20.0,243379.24,Combined Strategy,1,11,49,False,2,Medium
DIS-095393,Factory Incident,Automotive,1,Asia-Pacific,Small,False,2,41.7,934333.03,Combined Strategy,22,26,76,False,2,Medium
DIS-095394,Natural Disaster,Aerospace,1,Europe,Small,True,4,67.9,1306539.65,Alternative Supplier,5,15,46,True,4,Critical
DIS-095395,Natural Disaster,Consumer Goods,3,Europe,Medium,True,3,43.8,289548.07,Alternative Supplier,7,9,24,False,3,High
DIS-095396,Labor Strike,Pharmaceuticals,2,North America,Medium,True,1,17.5,7703939.64,Combined Strategy,2,3,21,False,1,Low
DIS-095397,Cyber Attack,Electronics,3,South America,Large,True,3,36.2,7030775.27,Alternative Supplier,2,32,67,False,3,High
DIS-095398,Port Congestion,Aerospace,1,South America,Medium,False,3,29.2,5028589.14,Inventory Buffer,3,22,122,True,3,High
DIS-095399,Geopolitical,Consumer Goods,1,Asia-Pacific,Medium,True,3,64.0,2207704.08,Alternative Supplier,3,17,41,False,3,High
DIS-095400,Labor Strike,Pharmaceuticals,1,Asia-Pacific,Small,False,4,59.9,612852.72,Combined Strategy,1,73,210,False,4,Critical
DIS-095401,Port Congestion,Pharmaceuticals,2,North America,Medium,True,2,8.7,1042811.33,Alternative Supplier,1,37,86,True,2,Medium
DIS-095402,Natural Disaster,Consumer Goods,2,Asia-Pacific,Medium,False,3,48.9,1023767.39,Inventory Buffer,29,20,80,False,3,High
DIS-095403,Natural Disaster,Consumer Goods,3,Europe,Small,False,5,29.2,332882.03,Production Reroute,1,60,198,True,5,
DIS-095404,Cyber Attack,Electronics,1,Asia-Pacific,Large,False,4,68.8,3670000.15,Production Reroute,2,51,172,True,4,Critical
DIS-095405,Geopolitical,Automotive,3,Europe,Medium,False,4,43.9,677621.18,Production Reroute,7,64,70,True,4,Critical
DIS-095406,Labor Strike,Automotive,1,North America,Small,True,2,35.9,254886.81,Alternative Supplier,8,7,86,False,2,Medium
DIS-095407,Geopolitical,Electronics,1,Asia-Pacific,Medium,True,4,51.2,10570855.74,Combined Strategy,9,21,94,False,4,Critical
DIS-095408,Natural Disaster,Electronics,2,South America,Medium,True,3,59.8,1466534.06,Alternative Supplier,1,14,102,True,3,High
DIS-095409,Labor Strike,Automotive,4,Asia-Pacific,Large,True,2,6.4,336582.17,Alternative Supplier,5,14,19,False,2,Medium
DIS-095410,Factory Incident,Electronics,1,North America,Small,True,4,47.5,594819.46,Production Reroute,3,187,316,True,4,Critical
DIS-095411,Port Congestion,Aerospace,1,Asia-Pacific,Medium,False,2,49.0,1705307.02,Production Reroute,1,19,36,False,2,Medium
DIS-095412,Cyber Attack,Pharmaceuticals,3,Asia-Pacific,Medium,False,3,17.9,801884.13,Customer Delay,14,54,74,True,3,High
DIS-095413,Natural Disaster,Automotive,1,Europe,Medium,True,5,66.3,828992.05,Production Reroute,10,58,146,False,5,
DIS-095414,Geopolitical,Consumer Goods,3,Asia-Pacific,Small,True,4,62.7,555826.99,Alternative Supplier,1,20,62,True,4,Critical
DIS-095415,Cyber Attack,Automotive,3,South America,Medium,False,4,45.5,1776975.96,Combined Strategy,33,59,153,True,4,Critical
DIS-095416,Factory Incident,Electronics,1,Europe,Medium,False,2,37.0,891798.1,Alternative Supplier,5,17,73,True,2,Medium
DIS-095417,Cyber Attack,Aerospace,2,Europe,Medium,True,2,48.0,2446981.89,Alternative Supplier,1,21,38,False,2,Medium
DIS-095418,Factory Incident,Consumer Goods,1,Asia-Pacific,Small,True,4,65.5,491495.49,Alternative Supplier,9,67,101,False,4,Critical
DIS-095419,Factory Incident,Consumer Goods,3,South America,Large,True,2,20.5,1097594.32,Customer Delay,1,11,67,False,2,Medium
DIS-095420,Port Congestion,Electronics,2,North America,Small,False,1,15.6,59882.79,Customer Delay,1,4,19,False,1,Low
DIS-095421,Natural Disaster,Aerospace,1,Asia-Pacific,Medium,False,5,74.1,3366438.17,Combined Strategy,1,16,163,True,5,
DIS-095422,Factory Incident,Automotive,3,North America,Small,False,3,26.9,1299339.56,Production Reroute,10,28,39,False,3,High
DIS-095423,Factory Incident,Pharmaceuticals,1,Asia-Pacific,Small,False,3,62.6,2966521.03,Production Reroute,5,5,33,False,3,High
DIS-095424,Natural Disaster,Consumer Goods,2,North America,Medium,True,1,19.3,165974.83,Alternative Supplier,5,3,19,False,1,Low
DIS-095425,Geopolitical,Pharmaceuticals,3,South America,Small,True,3,19.2,77325.16,Inventory Buffer,1,17,28,False,3,High
DIS-095426,Factory Incident,Aerospace,2,Europe,Medium,True,2,24.4,2133364.21,Inventory Buffer,1,6,54,False,2,Medium
DIS-095427,Natural Disaster,Aerospace,3,Europe,Medium,True,5,53.3,3554993.99,Combined Strategy,4,60,132,False,5,
DIS-095428,Natural Disaster,Consumer Goods,2,Asia-Pacific,Small,False,4,64.6,92477.52,Production Reroute,10,36,99,False,4,Critical
DIS-095429,Labor Strike,Pharmaceuticals,3,Asia-Pacific,Small,False,1,1.0,29637.0,Combined Strategy,5,13,61,False,1,Low
DIS-095430,Geopolitical,Consumer Goods,3,Asia-Pacific,Small,True,3,27.3,309746.81,Alternative Supplier,5,65,76,False,3,High
DIS-095431,Factory Incident,Automotive,3,Europe,Small,False,2,11.3,86708.81,Production Reroute,1,18,163,False,2,Medium
DIS-095432,Natural Disaster,Pharmaceuticals,1,North America,Large,True,3,46.6,11296065.88,Alternative Supplier,7,4,9,False,3,High
DIS-095433,Natural Disaster,Electronics,1,Europe,Small,True,4,59.7,296454.2,Alternative Supplier,2,59,102,False,4,Critical
DIS-095434,Geopolitical,Automotive,3,Asia-Pacific,Small,True,3,35.2,172138.27,Combined Strategy,3,88,100,False,3,High
DIS-095435,Natural Disaster,Consumer Goods,3,Europe,Medium,False,5,50.3,257659.61,Production Reroute,6,43,248,False,5,
DIS-095436,Port Congestion,Automotive,4,Asia-Pacific,Medium,True,2,24.3,583680.23,Alternative Supplier,1,31,79,False,2,Medium
DIS-095437,Cyber Attack,Automotive,3,North America,Small,False,3,29.1,509346.16,Combined Strategy,8,23,136,False,3,High
DIS-095438,Labor Strike,Pharmaceuticals,1,Asia-Pacific,Medium,True,3,34.3,3506265.0,Customer Delay,3,49,82,False,3,High
DIS-095439,Port Congestion,Automotive,4,North America,Small,True,1,11.7,69963.5,Alternative Supplier,1,6,55,False,1,Low
DIS-095440,Natural Disaster,Pharmaceuticals,4,Asia-Pacific,Small,True,2,14.5,424681.93,Alternative Supplier,3,8,19,True,2,Medium
DIS-095441,Factory Incident,Consumer Goods,4,North America,Medium,False,4,28.1,218154.32,Production Reroute,13,117,198,False,4,Critical
DIS-095442,Natural Disaster,Automotive,1,North America,Small,True,2,36.3,229511.8,Alternative Supplier,1,12,46,False,2,Medium
DIS-095443,Cyber Attack,Pharmaceuticals,2,Asia-Pacific,Medium,True,2,12.3,867569.22,Alternative Supplier,11,9,32,False,2,Medium
DIS-095444,Natural Disaster,Pharmaceuticals,4,South America,Small,True,1,9.0,85943.73,Alternative Supplier,1,7,18,True,1,Low
DIS-095445,Factory Incident,Automotive,3,South America,Medium,True,2,20.9,432302.36,Alternative Supplier,2,3,71,False,2,Medium
DIS-095446,Natural Disaster,Pharmaceuticals,2,North America,Medium,False,3,45.6,1389976.88,Alternative Supplier,1,48,129,False,3,High
DIS-095447,Natural Disaster,Pharmaceuticals,4,Asia-Pacific,Large,True,4,22.3,3049214.99,Alternative Supplier,1,24,103,False,4,Critical
DIS-095448,Port Congestion,Electronics,1,Asia-Pacific,Large,True,1,12.5,1813163.78,Alternative Supplier,1,17,22,False,1,Low
DIS-095449,Natural Disaster,Electronics,2,Africa/Middle East,Small,True,2,30.1,873028.02,Alternative Supplier,2,3,36,False,2,Medium
DIS-095450,Natural Disaster,Electronics,1,Europe,Small,False,3,25.4,59699.5,Production Reroute,11,23,41,False,3,High
DIS-095451,Cyber Attack,Automotive,1,Asia-Pacific,Large,False,5,56.3,7389348.04,Production Reroute,16,35,167,False,5,
DIS-095452,Geopolitical,Aerospace,1,South America,Large,True,2,51.9,9457076.24,Alternative Supplier,1,27,45,False,2,Medium
DIS-095453,Port Congestion,Electronics,2,North America,Medium,True,1,24.6,154385.96,Alternative Supplier,1,5,25,False,1,Low
DIS-095454,Cyber Attack,Consumer Goods,1,Europe,Large,False,2,40.4,1051994.57,Customer Delay,8,19,75,False,2,Medium
DIS-095455,Port Congestion,Electronics,4,Europe,Small,False,3,18.0,343791.19,Production Reroute,8,64,117,False,3,High
DIS-095456,Natural Disaster,Consumer Goods,2,Asia-Pacific,Medium,True,2,28.2,134580.79,Combined Strategy,1,15,28,False,2,Medium
DIS-095457,Geopolitical,Aerospace,1,South America,Small,False,1,24.9,1399709.77,Combined Strategy,4,9,40,False,1,Low
DIS-095458,Geopolitical,Electronics,2,Asia-Pacific,Small,False,3,8.4,12580.13,Customer Delay,1,10,41,False,3,High
DIS-095459,Port Congestion,Automotive,2,Africa/Middle East,Large,False,2,34.4,11010156.43,Customer Delay,1,42,149,False,2,Medium
DIS-095460,Geopolitical,Electronics,1,North America,Large,False,2,48.6,1470003.63,Production Reroute,9,3,28,False,2,Medium
DIS-095461,Natural Disaster,Electronics,3,South America,Small,False,3,27.7,202319.33,Combined Strategy,7,133,144,False,3,High
DIS-095462,Labor Strike,Electronics,3,Asia-Pacific,Medium,True,2,22.1,402079.13,Alternative Supplier,4,53,177,False,2,Medium
DIS-095463,Labor Strike,Pharmaceuticals,2,Europe,Medium,False,2,20.3,2025678.64,Alternative Supplier,4,47,81,False,2,Medium
